playerLabel,question,answer
斯科特·洛克,斯科特·洛克来自哪个国家？,英国
斯科特·洛克,斯科特·洛克的身高是多少？,191.0
斯科特·洛克,斯科特·洛克的性别是什么？,男
奈伦·诺斯沃西,奈伦·诺斯沃西的出生日期是什么？,1980-10-11
奈伦·诺斯沃西,奈伦·诺斯沃西来自哪个国家？,英国
奈伦·诺斯沃西,奈伦·诺斯沃西的身高是多少？,183.0
奈伦·诺斯沃西,奈伦·诺斯沃西的性别是什么？,男
奈伦·诺斯沃西,奈伦·诺斯沃西的出生日期是什么？,1980-10-11
奈伦·诺斯沃西,奈伦·诺斯沃西来自哪个国家？,牙買加
奈伦·诺斯沃西,奈伦·诺斯沃西的身高是多少？,183.0
奈伦·诺斯沃西,奈伦·诺斯沃西的性别是什么？,男
帕特里克·埃伯特,帕特里克·埃伯特的出生日期是什么？,1987-03-17
帕特里克·埃伯特,帕特里克·埃伯特来自哪个国家？,德國
帕特里克·埃伯特,帕特里克·埃伯特的身高是多少？,170.0
帕特里克·埃伯特,帕特里克·埃伯特的性别是什么？,男
帕特里克·埃伯特,帕特里克·埃伯特的出生日期是什么？,1987-03-17
帕特里克·埃伯特,帕特里克·埃伯特来自哪个国家？,東德
帕特里克·埃伯特,帕特里克·埃伯特的身高是多少？,170.0
帕特里克·埃伯特,帕特里克·埃伯特的性别是什么？,男
热罗姆·罗滕,热罗姆·罗滕的出生日期是什么？,1978-03-31
热罗姆·罗滕,热罗姆·罗滕来自哪个国家？,法國
热罗姆·罗滕,热罗姆·罗滕的身高是多少？,177.0
热罗姆·罗滕,热罗姆·罗滕的性别是什么？,男
伊萬·奧布拉多維奇,伊萬·奧布拉多維奇的出生日期是什么？,1988-07-25
伊萬·奧布拉多維奇,伊萬·奧布拉多維奇来自哪个国家？,塞爾維亞
伊萬·奧布拉多維奇,伊萬·奧布拉多維奇的身高是多少？,181.0
伊萬·奧布拉多維奇,伊萬·奧布拉多維奇的性别是什么？,男
马诺洛·希门尼斯,马诺洛·希门尼斯的出生日期是什么？,1964-01-26
马诺洛·希门尼斯,马诺洛·希门尼斯来自哪个国家？,西班牙
马诺洛·希门尼斯,马诺洛·希门尼斯的身高是多少？,178.0
马诺洛·希门尼斯,马诺洛·希门尼斯的性别是什么？,男
查維亞·柏利迪斯,查維亞·柏利迪斯的出生日期是什么？,1982-07-05
查維亞·柏利迪斯,查維亞·柏利迪斯来自哪个国家？,西班牙
查維亞·柏利迪斯,查維亞·柏利迪斯的身高是多少？,175.0
查維亞·柏利迪斯,查維亞·柏利迪斯的性别是什么？,男
阿爾貝托·布埃諾,阿爾貝托·布埃諾的出生日期是什么？,1988-03-20
阿爾貝托·布埃諾,阿爾貝托·布埃諾来自哪个国家？,西班牙
阿爾貝托·布埃諾,阿爾貝托·布埃諾的身高是多少？,178.0
阿爾貝托·布埃諾,阿爾貝托·布埃諾的性别是什么？,男
埃姆雷·詹,埃姆雷·詹的出生日期是什么？,1994-01-12
埃姆雷·詹,埃姆雷·詹来自哪个国家？,土耳其
埃姆雷·詹,埃姆雷·詹的身高是多少？,184.0
埃姆雷·詹,埃姆雷·詹的性别是什么？,男
埃姆雷·詹,埃姆雷·詹的出生日期是什么？,1994-01-12
埃姆雷·詹,埃姆雷·詹来自哪个国家？,德國
埃姆雷·詹,埃姆雷·詹的身高是多少？,184.0
埃姆雷·詹,埃姆雷·詹的性别是什么？,男
托伊菲洛·毛利达,托伊菲洛·毛利达的出生日期是什么？,1979-06-08
托伊菲洛·毛利达,托伊菲洛·毛利达来自哪个国家？,法國
托伊菲洛·毛利达,托伊菲洛·毛利达的身高是多少？,184.0
托伊菲洛·毛利达,托伊菲洛·毛利达的性别是什么？,男
阿兰达,阿兰达的出生日期是什么？,1980-07-27
阿兰达,阿兰达来自哪个国家？,西班牙
阿兰达,阿兰达的身高是多少？,184.0
阿兰达,阿兰达的性别是什么？,男
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗的出生日期是什么？,1982-03-14
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗来自哪个国家？,意大利
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗的身高是多少？,183.0
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗的性别是什么？,男
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗的出生日期是什么？,1983-03-14
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗来自哪个国家？,意大利
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗的身高是多少？,183.0
毛里齐奥·兰扎罗,毛里齐奥·兰扎罗的性别是什么？,男
Javier Álamo Cruz,Javier Álamo Cruz的出生日期是什么？,1988-08-18
Javier Álamo Cruz,Javier Álamo Cruz来自哪个国家？,西班牙
Javier Álamo Cruz,Javier Álamo Cruz的身高是多少？,190.0
Javier Álamo Cruz,Javier Álamo Cruz的性别是什么？,男
Stefan Babović,Stefan Babović的出生日期是什么？,1987-01-07
Stefan Babović,Stefan Babović来自哪个国家？,塞爾維亞
Stefan Babović,Stefan Babović的身高是多少？,178.0
Stefan Babović,Stefan Babović的性别是什么？,男
Stefan Babović,Stefan Babović的出生日期是什么？,1987-01-07
Stefan Babović,Stefan Babović来自哪个国家？,塞尔维亚与蒙特内哥罗
Stefan Babović,Stefan Babović的身高是多少？,178.0
Stefan Babović,Stefan Babović的性别是什么？,男
阿尔瓦罗·冈萨雷斯·索韦龙,阿尔瓦罗·冈萨雷斯·索韦龙的出生日期是什么？,1990-01-08
阿尔瓦罗·冈萨雷斯·索韦龙,阿尔瓦罗·冈萨雷斯·索韦龙来自哪个国家？,西班牙
阿尔瓦罗·冈萨雷斯·索韦龙,阿尔瓦罗·冈萨雷斯·索韦龙的身高是多少？,183.0
阿尔瓦罗·冈萨雷斯·索韦龙,阿尔瓦罗·冈萨雷斯·索韦龙的性别是什么？,男
尤利安·萨布勒,尤利安·萨布勒的出生日期是什么？,1980-09-11
尤利安·萨布勒,尤利安·萨布勒来自哪个国家？,法國
尤利安·萨布勒,尤利安·萨布勒的身高是多少？,181.0
尤利安·萨布勒,尤利安·萨布勒的性别是什么？,男
格倫·盧文斯,格倫·盧文斯的出生日期是什么？,1983-09-22
格倫·盧文斯,格倫·盧文斯来自哪个国家？,荷兰王国
格倫·盧文斯,格倫·盧文斯的身高是多少？,188.0
格倫·盧文斯,格倫·盧文斯的性别是什么？,男
Oumar Sissoko,Oumar Sissoko的出生日期是什么？,1987-09-13
Oumar Sissoko,Oumar Sissoko来自哪个国家？,法國
Oumar Sissoko,Oumar Sissoko的身高是多少？,187.0
Oumar Sissoko,Oumar Sissoko的性别是什么？,男
Oumar Sissoko,Oumar Sissoko的出生日期是什么？,1987-09-13
Oumar Sissoko,Oumar Sissoko来自哪个国家？,马里
Oumar Sissoko,Oumar Sissoko的身高是多少？,187.0
Oumar Sissoko,Oumar Sissoko的性别是什么？,男
阿夫拉姆·米內羅,阿夫拉姆·米內羅的出生日期是什么？,1986-02-22
阿夫拉姆·米內羅,阿夫拉姆·米內羅来自哪个国家？,西班牙
阿夫拉姆·米內羅,阿夫拉姆·米內羅的身高是多少？,175.0
阿夫拉姆·米內羅,阿夫拉姆·米內羅的性别是什么？,男
亞當·平特爾,亞當·平特爾的出生日期是什么？,1988-06-12
亞當·平特爾,亞當·平特爾来自哪个国家？,匈牙利
亞當·平特爾,亞當·平特爾的身高是多少？,190.0
亞當·平特爾,亞當·平特爾的性别是什么？,男
Rainer Troppa,Rainer Troppa的出生日期是什么？,1958-08-02
Rainer Troppa,Rainer Troppa来自哪个国家？,德國
Rainer Troppa,Rainer Troppa的性别是什么？,男
Rainer Troppa,Rainer Troppa的出生日期是什么？,1958-08-02
Rainer Troppa,Rainer Troppa来自哪个国家？,東德
Rainer Troppa,Rainer Troppa的性别是什么？,男
若納坦·施密德,若納坦·施密德的出生日期是什么？,1990-06-22
若納坦·施密德,若納坦·施密德来自哪个国家？,法國
若納坦·施密德,若納坦·施密德的身高是多少？,179.0
若納坦·施密德,若納坦·施密德的性别是什么？,男
門蘇爾·默伊扎,門蘇爾·默伊扎的出生日期是什么？,1984-03-28
門蘇爾·默伊扎,門蘇爾·默伊扎来自哪个国家？,波斯尼亚和黑塞哥维那
門蘇爾·默伊扎,門蘇爾·默伊扎的身高是多少？,185.0
門蘇爾·默伊扎,門蘇爾·默伊扎的性别是什么？,男
若安·马夏尔,若安·马夏尔的出生日期是什么？,1991-05-30
若安·马夏尔,若安·马夏尔来自哪个国家？,法國
若安·马夏尔,若安·马夏尔的身高是多少？,184.0
若安·马夏尔,若安·马夏尔的性别是什么？,男
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的出生日期是什么？,1986-08-18
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷来自哪个国家？,法國
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的身高是多少？,185.0
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的性别是什么？,男
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的出生日期是什么？,1986-08-18
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷来自哪个国家？,马里
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的身高是多少？,185.0
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的性别是什么？,男
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的出生日期是什么？,1986-08-18
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷来自哪个国家？,科特迪瓦
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的身高是多少？,185.0
伊斯梅爾·特勞雷,伊斯梅爾·特勞雷的性别是什么？,男
萨莉·沃尔顿,萨莉·沃尔顿的出生日期是什么？,1981-06-10
萨莉·沃尔顿,萨莉·沃尔顿来自哪个国家？,英国
萨莉·沃尔顿,萨莉·沃尔顿的性别是什么？,女
武卡什·法比安斯基,武卡什·法比安斯基的出生日期是什么？,1985-04-18
武卡什·法比安斯基,武卡什·法比安斯基来自哪个国家？,波蘭
武卡什·法比安斯基,武卡什·法比安斯基的身高是多少？,190.0
武卡什·法比安斯基,武卡什·法比安斯基的性别是什么？,男
基蘭·基比斯,基蘭·基比斯的出生日期是什么？,1989-09-26
基蘭·基比斯,基蘭·基比斯来自哪个国家？,英国
基蘭·基比斯,基蘭·基比斯的身高是多少？,178.0
基蘭·基比斯,基蘭·基比斯的性别是什么？,男
蒂特,蒂特的出生日期是什么？,1961-05-25
蒂特,蒂特来自哪个国家？,巴西
蒂特,蒂特的身高是多少？,184.0
蒂特,蒂特的性别是什么？,男
阿爾弗雷·芬博加森,阿爾弗雷·芬博加森的出生日期是什么？,1989-02-01
阿爾弗雷·芬博加森,阿爾弗雷·芬博加森来自哪个国家？,冰島
阿爾弗雷·芬博加森,阿爾弗雷·芬博加森的身高是多少？,184.0
阿爾弗雷·芬博加森,阿爾弗雷·芬博加森的性别是什么？,男
埃米利奥·布特拉格尼奥,埃米利奥·布特拉格尼奥的出生日期是什么？,1963-07-22
埃米利奥·布特拉格尼奥,埃米利奥·布特拉格尼奥来自哪个国家？,西班牙
埃米利奥·布特拉格尼奥,埃米利奥·布特拉格尼奥的身高是多少？,168.0
埃米利奥·布特拉格尼奥,埃米利奥·布特拉格尼奥的性别是什么？,男
安德烈·舍甫琴科,安德烈·舍甫琴科的出生日期是什么？,1976-09-29
安德烈·舍甫琴科,安德烈·舍甫琴科来自哪个国家？,烏克蘭
安德烈·舍甫琴科,安德烈·舍甫琴科的身高是多少？,183.0
安德烈·舍甫琴科,安德烈·舍甫琴科的性别是什么？,男
弗兰克·兰帕德,弗兰克·兰帕德的出生日期是什么？,1978-06-20
弗兰克·兰帕德,弗兰克·兰帕德来自哪个国家？,英国
弗兰克·兰帕德,弗兰克·兰帕德的身高是多少？,184.0
弗兰克·兰帕德,弗兰克·兰帕德的性别是什么？,男
肯尼·米勒,肯尼·米勒的出生日期是什么？,1979-12-23
肯尼·米勒,肯尼·米勒来自哪个国家？,英国
肯尼·米勒,肯尼·米勒的身高是多少？,175.0
肯尼·米勒,肯尼·米勒的性别是什么？,男
马鲁万·沙马赫,马鲁万·沙马赫的出生日期是什么？,1984-01-10
马鲁万·沙马赫,马鲁万·沙马赫来自哪个国家？,法國
马鲁万·沙马赫,马鲁万·沙马赫的身高是多少？,188.0
马鲁万·沙马赫,马鲁万·沙马赫的性别是什么？,男
马鲁万·沙马赫,马鲁万·沙马赫的出生日期是什么？,1984-01-10
马鲁万·沙马赫,马鲁万·沙马赫来自哪个国家？,摩洛哥
马鲁万·沙马赫,马鲁万·沙马赫的身高是多少？,188.0
马鲁万·沙马赫,马鲁万·沙马赫的性别是什么？,男
阿米特哈辛,阿米特哈辛的出生日期是什么？,1975-05-02
阿米特哈辛,阿米特哈辛来自哪个国家？,埃及
阿米特哈辛,阿米特哈辛的身高是多少？,175.0
阿米特哈辛,阿米特哈辛的性别是什么？,男
大卫·吉诺拉,大卫·吉诺拉的出生日期是什么？,1967-01-25
大卫·吉诺拉,大卫·吉诺拉来自哪个国家？,法國
大卫·吉诺拉,大卫·吉诺拉的身高是多少？,186.0
大卫·吉诺拉,大卫·吉诺拉的性别是什么？,男
費爾南多·托雷斯,費爾南多·托雷斯的出生日期是什么？,1984-03-20
費爾南多·托雷斯,費爾南多·托雷斯来自哪个国家？,西班牙
費爾南多·托雷斯,費爾南多·托雷斯的身高是多少？,186.0
費爾南多·托雷斯,費爾南多·托雷斯的性别是什么？,男
馬爾切洛·里皮,馬爾切洛·里皮的出生日期是什么？,1948-04-12
馬爾切洛·里皮,馬爾切洛·里皮来自哪个国家？,意大利
馬爾切洛·里皮,馬爾切洛·里皮的身高是多少？,182.0
馬爾切洛·里皮,馬爾切洛·里皮的性别是什么？,男
Igor Stamenovski,Igor Stamenovski的出生日期是什么？,1980-06-16
Igor Stamenovski,Igor Stamenovski来自哪个国家？,北马其顿
Igor Stamenovski,Igor Stamenovski的性别是什么？,男
喬納坦·門薩,喬納坦·門薩的出生日期是什么？,1990-07-13
喬納坦·門薩,喬納坦·門薩来自哪个国家？,迦納
喬納坦·門薩,喬納坦·門薩的身高是多少？,188.0
喬納坦·門薩,喬納坦·門薩的性别是什么？,男
蒙干古,蒙干古的出生日期是什么？,1989-06-22
蒙干古,蒙干古来自哪个国家？,刚果民主共和国
蒙干古,蒙干古的身高是多少？,189.0
蒙干古,蒙干古的性别是什么？,男
Yannick Sagbo,Yannick Sagbo的出生日期是什么？,1988-04-12
Yannick Sagbo,Yannick Sagbo来自哪个国家？,法國
Yannick Sagbo,Yannick Sagbo的身高是多少？,178.0
Yannick Sagbo,Yannick Sagbo的性别是什么？,男
Yannick Sagbo,Yannick Sagbo的出生日期是什么？,1988-04-12
Yannick Sagbo,Yannick Sagbo来自哪个国家？,科特迪瓦
Yannick Sagbo,Yannick Sagbo的身高是多少？,178.0
Yannick Sagbo,Yannick Sagbo的性别是什么？,男
拜斯·迪捷迪捷,拜斯·迪捷迪捷的出生日期是什么？,1990-12-23
拜斯·迪捷迪捷,拜斯·迪捷迪捷来自哪个国家？,科特迪瓦
拜斯·迪捷迪捷,拜斯·迪捷迪捷的身高是多少？,170.0
拜斯·迪捷迪捷,拜斯·迪捷迪捷的性别是什么？,男
塞德里克·康邦,塞德里克·康邦的出生日期是什么？,1986-09-20
塞德里克·康邦,塞德里克·康邦来自哪个国家？,法國
塞德里克·康邦,塞德里克·康邦的身高是多少？,184.0
塞德里克·康邦,塞德里克·康邦的性别是什么？,男
约瑟夫·阿德纳尼,约瑟夫·阿德纳尼的出生日期是什么？,1985-07-16
约瑟夫·阿德纳尼,约瑟夫·阿德纳尼来自哪个国家？,法國
约瑟夫·阿德纳尼,约瑟夫·阿德纳尼的身高是多少？,178.0
约瑟夫·阿德纳尼,约瑟夫·阿德纳尼的性别是什么？,男
尤尔根·格拉博夫斯基,尤尔根·格拉博夫斯基的出生日期是什么？,1944-07-07
尤尔根·格拉博夫斯基,尤尔根·格拉博夫斯基来自哪个国家？,德國
尤尔根·格拉博夫斯基,尤尔根·格拉博夫斯基的身高是多少？,175.0
尤尔根·格拉博夫斯基,尤尔根·格拉博夫斯基的性别是什么？,男
莱纳·邦霍夫,莱纳·邦霍夫的出生日期是什么？,1952-03-29
莱纳·邦霍夫,莱纳·邦霍夫来自哪个国家？,德國
莱纳·邦霍夫,莱纳·邦霍夫的身高是多少？,180.0
莱纳·邦霍夫,莱纳·邦霍夫的性别是什么？,男
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的出生日期是什么？,1989-06-18
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬来自哪个国家？,西班牙
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的身高是多少？,187.0
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的性别是什么？,男
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的出生日期是什么？,1989-06-18
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬来自哪个国家？,法國
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的身高是多少？,187.0
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的性别是什么？,男
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的出生日期是什么？,1989-06-18
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬来自哪个国家？,加蓬
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的身高是多少？,187.0
皮埃尔-埃默里克·奥巴梅扬,皮埃尔-埃默里克·奥巴梅扬的性别是什么？,男
亚历克斯·查普曼·弗格森,亚历克斯·查普曼·弗格森的出生日期是什么？,1941-12-31
亚历克斯·查普曼·弗格森,亚历克斯·查普曼·弗格森来自哪个国家？,英国
亚历克斯·查普曼·弗格森,亚历克斯·查普曼·弗格森的身高是多少？,180.0
亚历克斯·查普曼·弗格森,亚历克斯·查普曼·弗格森的性别是什么？,男
Roman Parfinovich,Roman Parfinovich的出生日期是什么？,1994-03-14
Roman Parfinovich,Roman Parfinovich来自哪个国家？,俄罗斯
Roman Parfinovich,Roman Parfinovich的性别是什么？,男
Kama Massampu,Kama Massampu的出生日期是什么？,1991-12-26
Kama Massampu,Kama Massampu来自哪个国家？,法國
Kama Massampu,Kama Massampu的身高是多少？,175.0
Kama Massampu,Kama Massampu的性别是什么？,男
Marco da Silva,Marco da Silva的出生日期是什么？,1992-04-10
Marco da Silva,Marco da Silva来自哪个国家？,葡萄牙
Marco da Silva,Marco da Silva的身高是多少？,182.0
Marco da Silva,Marco da Silva的性别是什么？,男
Marco da Silva,Marco da Silva的出生日期是什么？,1992-04-10
Marco da Silva,Marco da Silva来自哪个国家？,法國
Marco da Silva,Marco da Silva的身高是多少？,182.0
Marco da Silva,Marco da Silva的性别是什么？,男
米拉莱姆·苏莱曼尼,米拉莱姆·苏莱曼尼的出生日期是什么？,1988-12-05
米拉莱姆·苏莱曼尼,米拉莱姆·苏莱曼尼来自哪个国家？,塞爾維亞
米拉莱姆·苏莱曼尼,米拉莱姆·苏莱曼尼的身高是多少？,178.0
米拉莱姆·苏莱曼尼,米拉莱姆·苏莱曼尼的性别是什么？,男
加拉·登贝莱,加拉·登贝莱的出生日期是什么？,1986-02-21
加拉·登贝莱,加拉·登贝莱来自哪个国家？,法國
加拉·登贝莱,加拉·登贝莱的身高是多少？,183.0
加拉·登贝莱,加拉·登贝莱的性别是什么？,男
加拉·登贝莱,加拉·登贝莱的出生日期是什么？,1986-02-21
加拉·登贝莱,加拉·登贝莱来自哪个国家？,马里
加拉·登贝莱,加拉·登贝莱的身高是多少？,183.0
加拉·登贝莱,加拉·登贝莱的性别是什么？,男
马克斯·克鲁泽,马克斯·克鲁泽的出生日期是什么？,1988-03-19
马克斯·克鲁泽,马克斯·克鲁泽来自哪个国家？,德國
马克斯·克鲁泽,马克斯·克鲁泽的身高是多少？,181.0
马克斯·克鲁泽,马克斯·克鲁泽的性别是什么？,男
安東·普季洛,安東·普季洛的出生日期是什么？,1987-06-23
安東·普季洛,安東·普季洛来自哪个国家？,白俄羅斯
安東·普季洛,安東·普季洛的身高是多少？,180.0
安東·普季洛,安東·普季洛的性别是什么？,男
克里斯多夫·加爾蒂,克里斯多夫·加爾蒂的出生日期是什么？,1966-08-23
克里斯多夫·加爾蒂,克里斯多夫·加爾蒂来自哪个国家？,法國
克里斯多夫·加爾蒂,克里斯多夫·加爾蒂的身高是多少？,176.0
克里斯多夫·加爾蒂,克里斯多夫·加爾蒂的性别是什么？,男
魯卡斯·安達臣,魯卡斯·安達臣的出生日期是什么？,1994-09-13
魯卡斯·安達臣,魯卡斯·安達臣来自哪个国家？,丹麥王國
魯卡斯·安達臣,魯卡斯·安達臣的身高是多少？,185.0
魯卡斯·安達臣,魯卡斯·安達臣的性别是什么？,男
保罗·博格巴,保罗·博格巴的出生日期是什么？,1993-03-15
保罗·博格巴,保罗·博格巴来自哪个国家？,法國
保罗·博格巴,保罗·博格巴的身高是多少？,191.0
保罗·博格巴,保罗·博格巴的性别是什么？,男
Aleksandr Chernikov,Aleksandr Chernikov的出生日期是什么？,1992-01-04
Aleksandr Chernikov,Aleksandr Chernikov来自哪个国家？,俄罗斯
Aleksandr Chernikov,Aleksandr Chernikov的性别是什么？,男
托马斯·穆勒,托马斯·穆勒的出生日期是什么？,1989-09-13
托马斯·穆勒,托马斯·穆勒来自哪个国家？,德國
托马斯·穆勒,托马斯·穆勒的身高是多少？,185.0
托马斯·穆勒,托马斯·穆勒的性别是什么？,男
菲利普·拉姆,菲利普·拉姆的出生日期是什么？,1983-11-11
菲利普·拉姆,菲利普·拉姆来自哪个国家？,德國
菲利普·拉姆,菲利普·拉姆的身高是多少？,170.0
菲利普·拉姆,菲利普·拉姆的性别是什么？,男
安德烈斯·伊涅斯塔,安德烈斯·伊涅斯塔的出生日期是什么？,1984-05-11
安德烈斯·伊涅斯塔,安德烈斯·伊涅斯塔来自哪个国家？,西班牙
安德烈斯·伊涅斯塔,安德烈斯·伊涅斯塔的身高是多少？,172.0
安德烈斯·伊涅斯塔,安德烈斯·伊涅斯塔的性别是什么？,男
盖德·穆勒,盖德·穆勒的出生日期是什么？,1945-11-03
盖德·穆勒,盖德·穆勒来自哪个国家？,德國
盖德·穆勒,盖德·穆勒的身高是多少？,176.0
盖德·穆勒,盖德·穆勒的性别是什么？,男
Florian Heller,Florian Heller的出生日期是什么？,1982-03-10
Florian Heller,Florian Heller来自哪个国家？,德國
Florian Heller,Florian Heller的身高是多少？,179.0
Florian Heller,Florian Heller的性别是什么？,男
Slaven Zambata,Slaven Zambata的出生日期是什么？,1940-09-24
Slaven Zambata,Slaven Zambata来自哪个国家？,南斯拉夫王國
Slaven Zambata,Slaven Zambata的性别是什么？,男
Tim Clancy,Tim Clancy的出生日期是什么？,1984-06-08
Tim Clancy,Tim Clancy来自哪个国家？,愛爾蘭共和國
Tim Clancy,Tim Clancy的身高是多少？,183.0
Tim Clancy,Tim Clancy的性别是什么？,男
阿尔扬·罗本,阿尔扬·罗本的出生日期是什么？,1984-01-23
阿尔扬·罗本,阿尔扬·罗本来自哪个国家？,荷兰王国
阿尔扬·罗本,阿尔扬·罗本的身高是多少？,180.0
阿尔扬·罗本,阿尔扬·罗本的性别是什么？,男
安德烈亚·皮尔洛,安德烈亚·皮尔洛的出生日期是什么？,1979-05-19
安德烈亚·皮尔洛,安德烈亚·皮尔洛来自哪个国家？,意大利
安德烈亚·皮尔洛,安德烈亚·皮尔洛的身高是多少？,177.0
安德烈亚·皮尔洛,安德烈亚·皮尔洛的性别是什么？,男
José Touré,José Touré的出生日期是什么？,1961-04-24
José Touré,José Touré来自哪个国家？,法國
José Touré,José Touré的性别是什么？,男
José Touré,José Touré的出生日期是什么？,1961-04-24
José Touré,José Touré来自哪个国家？,马里
José Touré,José Touré的性别是什么？,男
乔治·阿隆·克拉罗斯·胡阿雷兹,乔治·阿隆·克拉罗斯·胡阿雷兹的出生日期是什么？,1986-01-08
乔治·阿隆·克拉罗斯·胡阿雷兹,乔治·阿隆·克拉罗斯·胡阿雷兹来自哪个国家？,洪都拉斯
乔治·阿隆·克拉罗斯·胡阿雷兹,乔治·阿隆·克拉罗斯·胡阿雷兹的身高是多少？,176.0
乔治·阿隆·克拉罗斯·胡阿雷兹,乔治·阿隆·克拉罗斯·胡阿雷兹的性别是什么？,男
Edno,Edno的出生日期是什么？,1983-05-31
Edno,Edno来自哪个国家？,巴西
Edno,Edno的身高是多少？,183.0
Edno,Edno的性别是什么？,男
維克多·漢默斯,維克多·漢默斯的出生日期是什么？,1953-03-17
維克多·漢默斯,維克多·漢默斯来自哪个国家？,荷兰王国
維克多·漢默斯,維克多·漢默斯的性别是什么？,男
比森特·利扎拉祖,比森特·利扎拉祖的出生日期是什么？,1969-12-09
比森特·利扎拉祖,比森特·利扎拉祖来自哪个国家？,法國
比森特·利扎拉祖,比森特·利扎拉祖的身高是多少？,1.69
比森特·利扎拉祖,比森特·利扎拉祖的性别是什么？,男
马尔科·博列洛,马尔科·博列洛的出生日期是什么？,1982-06-18
马尔科·博列洛,马尔科·博列洛来自哪个国家？,意大利
马尔科·博列洛,马尔科·博列洛的身高是多少？,186.0
马尔科·博列洛,马尔科·博列洛的性别是什么？,男
哈米德·阿尔滕托普,哈米德·阿尔滕托普的出生日期是什么？,1982-12-08
哈米德·阿尔滕托普,哈米德·阿尔滕托普来自哪个国家？,土耳其
哈米德·阿尔滕托普,哈米德·阿尔滕托普的身高是多少？,183.0
哈米德·阿尔滕托普,哈米德·阿尔滕托普的性别是什么？,男
Manuel Onwu,Manuel Onwu的出生日期是什么？,1988-01-11
Manuel Onwu,Manuel Onwu来自哪个国家？,西班牙
Manuel Onwu,Manuel Onwu的身高是多少？,1.87
Manuel Onwu,Manuel Onwu的性别是什么？,男
阿纳托利·季莫什丘克,阿纳托利·季莫什丘克的出生日期是什么？,1979-03-30
阿纳托利·季莫什丘克,阿纳托利·季莫什丘克来自哪个国家？,烏克蘭
阿纳托利·季莫什丘克,阿纳托利·季莫什丘克的身高是多少？,181.0
阿纳托利·季莫什丘克,阿纳托利·季莫什丘克的性别是什么？,男
塞普·迈耶,塞普·迈耶的出生日期是什么？,1944-02-28
塞普·迈耶,塞普·迈耶来自哪个国家？,德國
塞普·迈耶,塞普·迈耶的身高是多少？,183.0
塞普·迈耶,塞普·迈耶的性别是什么？,男
约翰·哈钦森,约翰·哈钦森的出生日期是什么？,1979-12-29
约翰·哈钦森,约翰·哈钦森来自哪个国家？,馬耳他
约翰·哈钦森,约翰·哈钦森的身高是多少？,182.0
约翰·哈钦森,约翰·哈钦森的性别是什么？,男
约翰·哈钦森,约翰·哈钦森的出生日期是什么？,1979-12-29
约翰·哈钦森,约翰·哈钦森来自哪个国家？,澳大利亚
约翰·哈钦森,约翰·哈钦森的身高是多少？,182.0
约翰·哈钦森,约翰·哈钦森的性别是什么？,男
Wilfried Sanou,Wilfried Sanou的出生日期是什么？,1984-03-16
Wilfried Sanou,Wilfried Sanou来自哪个国家？,布吉納法索
Wilfried Sanou,Wilfried Sanou的身高是多少？,165.0
Wilfried Sanou,Wilfried Sanou的性别是什么？,男
巴斯蒂安·施魏因斯泰格,巴斯蒂安·施魏因斯泰格的出生日期是什么？,1984-08-01
巴斯蒂安·施魏因斯泰格,巴斯蒂安·施魏因斯泰格来自哪个国家？,德國
巴斯蒂安·施魏因斯泰格,巴斯蒂安·施魏因斯泰格的身高是多少？,183.0
巴斯蒂安·施魏因斯泰格,巴斯蒂安·施魏因斯泰格的性别是什么？,男
